date,group,index,category,sub-category
1/12/2025,43,145.3,"Housing, Water, Electricity, Gas & Other Fuels","Maintenance, repair & security of the dwelling"
1/12/2025,44,148.8,"Housing, Water, Electricity, Gas & Other Fuels",Water supply & miscellaneous services relating to the dwelling
1/12/2025,45,91.4,"Housing, Water, Electricity, Gas & Other Fuels","Electricity, gas & fuel"
1/12/2025,51,133.9,Furnishings & Household Equipment,"Furniture, furnishings & loose carpets"
1/12/2025,52,93.3,Furnishings & Household Equipment,Household textiles
1/12/2025,53,112.7,Furnishings & Household Equipment,Household appliances
1/12/2025,54,110.7,Furnishings & Household Equipment,"Glassware, tableware & household utensils"
1/12/2025,55,118.2,Furnishings & Household Equipment,Tools & equipment for house & garden
1/12/2025,56,133.1,Furnishings & Household Equipment,Goods & services for routine household maintenance
1/12/2025,61,124.4,Health,Medicines & health products
1/12/2025,62,165.8,Health,Outpatient care services
1/12/2025,63,126.7,Health,Inpatient care services
1/12/2025,64,128.1,Health,Others health services
1/12/2025,71,97,Transport,Purchase of vehicles
1/12/2025,72,126.8,Transport,Operation of personal transport equipment
1/12/2025,73,121.4,Transport,Passenger transport services
1/12/2025,74,105.7,Transport,Transport services of goods
1/12/2025,81,54.3,Communication,Information & communication equipment
1/12/2025,83,94,Communication,Information & communication services
1/12/2025,92,101.6,Recreation & Culture,Other recreational goods
1/12/2025,93,125.7,Recreation & Culture,Garden products & pets
1/12/2025,94,132.8,Recreation & Culture,Recreational services
1/12/2025,95,104.6,Recreation & Culture,Cultural goods
1/12/2025,96,132.4,Recreation & Culture,Cultural services
1/12/2025,97,125.2,Recreation & Culture,Newspapers & periodicals
1/12/2025,98,137,Recreation & Culture,Package holidays
1/12/2025,101,140.6,Education,Pre primary & primary education
1/12/2025,102,123.8,Education,Secondary education
1/12/2025,103,114.8,Education,Post-secondary non-tertiary education
1/12/2025,104,115.4,Education,Tertiary education
1/12/2025,105,127.9,Education,Education not defined by level
1/12/2025,111,167.2,Restaurants & Accommodation,Food & beverage preparation services
1/12/2025,112,111.3,Restaurants & Accommodation,Accommodation services
1/12/2025,121,117.5,Miscellaneous Goods & Services,Insurance
1/12/2025,122,114.7,Miscellaneous Goods & Services,Explicit charges by deposit-taking corporations
1/12/2025,131,124.4,Other Services,Personal care
1/12/2025,132,206.7,Other Services,Other personal item
1/12/2025,133,135.6,Other Services,Social protection
1/12/2025,139,127.5,Other Services,Other services
1/1/2026,1,179.5,Food & Non-Alcoholic Beverages,Food away from home
1/1/2026,11,148.7,Food & Non-Alcoholic Beverages,Food at home
1/1/2026,12,129.8,Food & Non-Alcoholic Beverages,Non-alcoholic beverages
1/1/2026,21,120.6,Alcohol & Tobacco,Alcoholic beverages
1/1/2026,23,191,Alcohol & Tobacco,Tobacco
1/1/2026,31,96.2,Clothing & Footwear,Clothes
1/1/2026,32,79.8,Clothing & Footwear,Shoes
1/1/2026,41,137.2,"Housing, Water, Electricity, Gas & Other Fuels",Actual rentals for housing
1/1/2026,43,145.6,"Housing, Water, Electricity, Gas & Other Fuels","Maintenance, repair & security of the dwelling"
1/1/2026,44,150.4,"Housing, Water, Electricity, Gas & Other Fuels",Water supply & miscellaneous services relating to the dwelling
1/1/2026,45,92.5,"Housing, Water, Electricity, Gas & Other Fuels","Electricity, gas & fuel"
1/1/2026,51,134,Furnishings & Household Equipment,"Furniture, furnishings & loose carpets"
1/1/2026,52,93.1,Furnishings & Household Equipment,Household textiles
1/1/2026,53,112.5,Furnishings & Household Equipment,Household appliances
1/1/2026,54,110.8,Furnishings & Household Equipment,"Glassware, tableware & household utensils"
1/1/2026,55,118.4,Furnishings & Household Equipment,Tools & equipment for house & garden
1/1/2026,56,133,Furnishings & Household Equipment,Goods & services for routine household maintenance
1/1/2026,61,124.6,Health,Medicines & health products
1/1/2026,62,166.4,Health,Outpatient care services
1/1/2026,63,126.8,Health,Inpatient care services
1/1/2026,64,128.1,Health,Others health services
1/1/2026,71,97.2,Transport,Purchase of vehicles
1/1/2026,72,126.5,Transport,Operation of personal transport equipment
1/1/2026,73,117.2,Transport,Passenger transport services
1/1/2026,74,105.8,Transport,Transport services of goods
1/1/2026,81,54,Communication,Information & communication equipment
1/1/2026,83,94,Communication,Information & communication services
1/1/2026,92,101.5,Recreation & Culture,Other recreational goods
1/1/2026,93,125.7,Recreation & Culture,Garden products & pets
1/1/2026,94,133.2,Recreation & Culture,Recreational services
1/1/2026,95,105,Recreation & Culture,Cultural goods
1/1/2026,96,133.5,Recreation & Culture,Cultural services
1/1/2026,97,125.1,Recreation & Culture,Newspapers & periodicals
1/1/2026,98,136.1,Recreation & Culture,Package holidays
1/1/2026,101,141.8,Education,Pre primary & primary education
1/1/2026,102,124.4,Education,Secondary education
1/1/2026,103,115.2,Education,Post-secondary non-tertiary education
1/1/2026,104,115.6,Education,Tertiary education
1/1/2026,105,128.6,Education,Education not defined by level
1/1/2026,111,167.6,Restaurants & Accommodation,Food & beverage preparation services
1/1/2026,112,112.1,Restaurants & Accommodation,Accommodation services
1/1/2026,121,117.5,Miscellaneous Goods & Services,Insurance
1/1/2026,122,114.7,Miscellaneous Goods & Services,Explicit charges by deposit-taking corporations
1/1/2026,131,124.5,Other Services,Personal care
1/1/2026,132,214.2,Other Services,Other personal item
1/1/2026,133,135.6,Other Services,Social protection
1/1/2026,139,127.6,Other Services,Other services
1/2/2026,1,179.8,Food & Non-Alcoholic Beverages,Food away from home
1/2/2026,11,148.4,Food & Non-Alcoholic Beverages,Food at home
1/2/2026,12,129.6,Food & Non-Alcoholic Beverages,Non-alcoholic beverages
1/2/2026,21,120.8,Alcohol & Tobacco,Alcoholic beverages
1/2/2026,23,191,Alcohol & Tobacco,Tobacco
1/2/2026,31,96.2,Clothing & Footwear,Clothes
1/2/2026,32,79.8,Clothing & Footwear,Shoes
1/2/2026,41,137.8,"Housing, Water, Electricity, Gas & Other Fuels",Actual rentals for housing
1/2/2026,43,146.5,"Housing, Water, Electricity, Gas & Other Fuels","Maintenance, repair & security of the dwelling"
1/2/2026,44,150.6,"Housing, Water, Electricity, Gas & Other Fuels",Water supply & miscellaneous services relating to the dwelling
1/2/2026,45,95.2,"Housing, Water, Electricity, Gas & Other Fuels","Electricity, gas & fuel"
1/2/2026,51,134.1,Furnishings & Household Equipment,"Furniture, furnishings & loose carpets"
1/2/2026,52,92.9,Furnishings & Household Equipment,Household textiles
1/2/2026,53,112.2,Furnishings & Household Equipment,Household appliances
1/2/2026,54,110.9,Furnishings & Household Equipment,"Glassware, tableware & household utensils"
1/2/2026,55,118.4,Furnishings & Household Equipment,Tools & equipment for house & garden
1/2/2026,56,133,Furnishings & Household Equipment,Goods & services for routine household maintenance
1/2/2026,61,124.5,Health,Medicines & health products
1/2/2026,62,166.8,Health,Outpatient care services
1/2/2026,63,127.1,Health,Inpatient care services
1/2/2026,64,128.1,Health,Others health services
1/2/2026,71,97.3,Transport,Purchase of vehicles
1/2/2026,72,126.7,Transport,Operation of personal transport equipment
1/2/2026,73,119.4,Transport,Passenger transport services
1/2/2026,74,105.8,Transport,Transport services of goods
1/2/2026,81,54.1,Communication,Information & communication equipment
1/2/2026,83,93.7,Communication,Information & communication services
1/2/2026,92,100.1,Recreation & Culture,Other recreational goods
1/2/2026,93,125.7,Recreation & Culture,Garden products & pets
1/2/2026,94,133.2,Recreation & Culture,Recreational services
1/2/2026,95,105,Recreation & Culture,Cultural goods
1/2/2026,96,133.5,Recreation & Culture,Cultural services
1/2/2026,97,125.2,Recreation & Culture,Newspapers & periodicals
1/2/2026,98,137.1,Recreation & Culture,Package holidays
1/2/2026,101,142.1,Education,Pre primary & primary education
1/2/2026,102,124.4,Education,Secondary education
1/2/2026,103,115.2,Education,Post-secondary non-tertiary education
1/2/2026,104,115.6,Education,Tertiary education
1/2/2026,105,128.7,Education,Education not defined by level
1/2/2026,111,168,Restaurants & Accommodation,Food & beverage preparation services
1/2/2026,112,111.6,Restaurants & Accommodation,Accommodation services
1/2/2026,121,117.5,Miscellaneous Goods & Services,Insurance
1/2/2026,122,114.7,Miscellaneous Goods & Services,Explicit charges by deposit-taking corporations
1/2/2026,131,124.3,Other Services,Personal care
1/2/2026,132,222.9,Other Services,Other personal item
1/2/2026,133,135.9,Other Services,Social protection
1/2/2026,139,127.8,Other Services,Other services
1/3/2026,1,179.9,Food & Non-Alcoholic Beverages,Food away from home
1/3/2026,11,147.9,Food & Non-Alcoholic Beverages,Food at home
1/3/2026,12,129.4,Food & Non-Alcoholic Beverages,Non-alcoholic beverages
1/3/2026,21,121.3,Alcohol & Tobacco,Alcoholic beverages
1/3/2026,23,191,Alcohol & Tobacco,Tobacco
1/3/2026,31,96.2,Clothing & Footwear,Clothes
1/3/2026,32,79.7,Clothing & Footwear,Shoes
1/3/2026,41,137.8,"Housing, Water, Electricity, Gas & Other Fuels",Actual rentals for housing
1/3/2026,43,146.5,"Housing, Water, Electricity, Gas & Other Fuels","Maintenance, repair & security of the dwelling"
1/3/2026,44,150.6,"Housing, Water, Electricity, Gas & Other Fuels",Water supply & miscellaneous services relating to the dwelling
1/3/2026,45,95.7,"Housing, Water, Electricity, Gas & Other Fuels","Electricity, gas & fuel"
1/3/2026,51,134.1,Furnishings & Household Equipment,"Furniture, furnishings & loose carpets"
1/3/2026,52,92.8,Furnishings & Household Equipment,Household textiles
1/3/2026,53,112.3,Furnishings & Household Equipment,Household appliances
1/3/2026,54,110.8,Furnishings & Household Equipment,"Glassware, tableware & household utensils"
1/3/2026,55,118.4,Furnishings & Household Equipment,Tools & equipment for house & garden
1/3/2026,56,132.8,Furnishings & Household Equipment,Goods & services for routine household maintenance
1/3/2026,61,124.7,Health,Medicines & health products
1/3/2026,62,167.3,Health,Outpatient care services
1/3/2026,63,127.1,Health,Inpatient care services
1/3/2026,64,128.7,Health,Others health services
1/3/2026,71,97.2,Transport,Purchase of vehicles
1/3/2026,72,129.9,Transport,Operation of personal transport equipment
1/3/2026,73,121.7,Transport,Passenger transport services
1/3/2026,74,105.8,Transport,Transport services of goods
1/3/2026,81,54,Communication,Information & communication equipment
1/3/2026,83,94.7,Communication,Information & communication services
1/3/2026,92,101.5,Recreation & Culture,Other recreational goods
1/3/2026,93,125.7,Recreation & Culture,Garden products & pets
1/3/2026,94,133.3,Recreation & Culture,Recreational services
1/3/2026,95,105,Recreation & Culture,Cultural goods
1/3/2026,96,133.5,Recreation & Culture,Cultural services
1/3/2026,97,125.2,Recreation & Culture,Newspapers & periodicals
1/3/2026,98,137.5,Recreation & Culture,Package holidays
1/3/2026,101,142.3,Education,Pre primary & primary education
1/3/2026,102,125,Education,Secondary education
1/3/2026,103,115.2,Education,Post-secondary non-tertiary education
1/3/2026,104,115.6,Education,Tertiary education
1/3/2026,105,128.7,Education,Education not defined by level
1/3/2026,111,168.1,Restaurants & Accommodation,Food & beverage preparation services
1/3/2026,112,111,Restaurants & Accommodation,Accommodation services
1/3/2026,121,117.8,Miscellaneous Goods & Services,Insurance
1/3/2026,122,114.7,Miscellaneous Goods & Services,Explicit charges by deposit-taking corporations
1/3/2026,131,124,Other Services,Personal care
1/3/2026,132,226.9,Other Services,Other personal item
1/3/2026,133,135.9,Other Services,Social protection
1/3/2026,139,127.8,Other Services,Other services
,,,,Food away from home
,,,,Food at home
,,,,Non-alcoholic beverages
,,,,Alcoholic beverages
,,,,Tobacco
,,,,Clothes
,,,,Shoes
,,,,Actual rentals for housing
,,,,"Maintenance, repair & security of the dwelling"
,,,,Water supply & miscellaneous services relating to the dwelling
,,,,"Electricity, gas & fuel"
,,,,"Furniture, furnishings & loose carpets"
,,,,Household textiles
,,,,Household appliances
,,,,"Glassware, tableware & household utensils"
,,,,Tools & equipment for house & garden
,,,,Goods & services for routine household maintenance
,,,,Medicines & health products
,,,,Outpatient care services
,,,,Inpatient care services
,,,,Others health services
,,,,Purchase of vehicles
,,,,Operation of personal transport equipment
,,,,Passenger transport services
,,,,Transport services of goods
,,,,Information & communication equipment
,,,,Information & communication services
,,,,Other recreational goods
,,,,Garden products & pets
,,,,Recreational services
,,,,Cultural goods
,,,,Cultural services
,,,,Newspapers & periodicals
,,,,Package holidays
,,,,Pre primary & primary education
,,,,Secondary education
,,,,Post-secondary non-tertiary education
,,,,Tertiary education
,,,,Education not defined by level
,,,,Food & beverage preparation services
,,,,Accommodation services
,,,,Insurance
,,,,Explicit charges by deposit-taking corporations
,,,,Personal care
,,,,Other personal item
,,,,Social protection
,,,,Other services
,,,,Food away from home
,,,,Food at home
,,,,Non-alcoholic beverages
,,,,Alcoholic beverages
,,,,Tobacco
,,,,Clothes
,,,,Shoes
,,,,Actual rentals for housing
,,,,"Maintenance, repair & security of the dwelling"
,,,,Water supply & miscellaneous services relating to the dwelling
,,,,"Electricity, gas & fuel"
,,,,"Furniture, furnishings & loose carpets"
,,,,Household textiles
,,,,Household appliances
,,,,"Glassware, tableware & household utensils"
,,,,Tools & equipment for house & garden
,,,,Goods & services for routine household maintenance
,,,,Medicines & health products
,,,,Outpatient care services
,,,,Inpatient care services
,,,,Others health services
,,,,Purchase of vehicles
,,,,Operation of personal transport equipment
,,,,Passenger transport services
,,,,Transport services of goods
,,,,Information & communication equipment
,,,,Information & communication services
,,,,Other recreational goods
,,,,Garden products & pets
,,,,Recreational services
,,,,Cultural goods
,,,,Cultural services
,,,,Newspapers & periodicals
,,,,Package holidays
,,,,Pre primary & primary education
,,,,Secondary education
,,,,Post-secondary non-tertiary education
,,,,Tertiary education
,,,,Education not defined by level
,,,,Food & beverage preparation services
,,,,Accommodation services
,,,,Insurance
,,,,Explicit charges by deposit-taking corporations
,,,,Personal care
,,,,Other personal item
